dataset,landslide,type,soil_texture_idx,PGA2_max,x,y,predicted_susceptibility
validation,,45,7,0.3844010829925537,21.092505,33.47295,0.05458500236272812
validation,,45,11,0.20094017187754312,42.46822,-14.563986,0.07831292599439621
validation,,45,7,0.20451661944389343,7.758593,2.0361626,0.05466599389910698
validation,,45,7,0.25868980089823407,-6.707883,13.894085,0.09149616211652756
validation,,45,7,0.2925260365009308,-48.317123,37.60744,0.06950131058692932
validation,,45,7,0.2503485381603241,-5.4415393,50.955345,0.14611178636550903
validation,,-1,7,0.2925260365009308,28.710777,36.701637,0.05546873062849045
validation,,-1,7,0.2453455626964569,9.653669,20.790178,0.09233158081769943
validation,,45,7,0.21750350296497345,16.649113,7.9665923,0.05165760964155197
validation,,45,7,0.20090548694133759,-32.880455,2.0053134,0.07723554968833923
validation,,448,11,0.23905952274799347,66.22938,-16.143068,0.08859913796186447
validation,,-1,11,0.21467262506484985,69.12818,19.762043,0.051104120910167694
validation,,583,11,0.3427323341369629,50.824936,-18.715403,0.05647983029484749
validation,,45,7,0.2427505999803543,-15.42281,15.205686,0.07773710042238235
validation,,-1,7,0.28495100140571594,36.415478,21.673737,0.04411155730485916
validation,,449,11,0.2587162971496582,69.72772,16.214172,0.055024370551109314
validation,,45,7,0.4637736678123474,28.496737,34.151943,0.08731351047754288
validation,,451,7,0.2899748682975769,34.195217,26.060667,0.0414622500538826
validation,,132,7,0.46168217062950134,4.576711,34.840714,0.07835740596055984
validation,,45,7,0.2188599854707718,31.95001,13.152954,0.05781544744968414
validation,,45,7,0.14074844121932983,-46.696472,17.171865,0.12236617505550385
validation,,431,7,0.20170124371846518,17.054407,18.010576,0.05252376198768616
validation,,-1,7,0.2925260365009308,20.914,62.65286,0.21428030729293823
validation,,132,7,0.272727906703949,3.6294878,41.87653,0.07098691910505295
validation,,45,7,0.18600442012151083,-69.64666,4.714337,0.1353602260351181
validation,,583,11,0.2740187644958496,48.027325,-17.440481,0.11138054728507996
validation,,-1,7,0.2925260365009308,12.655583,63.42809,0.15389646589756012
validation,,45,7,0.2925260365009308,-18.894457,35.45077,0.058399613946676254
validation,,45,7,0.148490309715271,16.85665,15.902186,0.053747162222862244
validation,,45,7,0.16085132956504822,5.8795023,-0.92430276,0.06377290934324265
validation,,132,7,0.25597280263900757,18.577665,23.509283,0.05683569982647896
validation,,45,7,0.2075595259666443,-7.348739,21.318243,0.0679057165980339
validation,,-1,7,0.2925260365009308,29.106445,55.238636,0.05142040178179741
validation,,433,7,0.22084538141886392,14.613459,18.471447,0.0553148128092289
validation,,45,7,0.2127712517976761,-20.855713,24.510143,0.08396752178668976
validation,,434,7,0.1756050189336141,25.40155,13.234872,0.04952150955796242
validation,,45,7,0.2430911362171173,-56.102695,24.159317,0.08251174539327621
validation,,448,11,0.19254265228907266,60.180473,-2.6495132,0.06728044152259827
validation,,451,7,0.32185056805610657,36.739433,28.474543,0.04197108373045921
validation,,583,7,0.29518043994903564,32.401093,22.994307,0.056158218532800674
validation,,433,7,0.169539213180542,-48.91503,15.213177,0.08024086803197861
validation,,45,7,0.2925260365009308,2.9039636,6.321175,0.0445888489484787
validation,,45,7,0.16468079388141632,-77.626434,7.489801,0.4189724624156952
validation,,45,7,0.22098048528035483,-19.498201,17.31881,0.1052432432770729
validation,,45,7,0.222141702969869,-83.55423,17.18185,0.9998496174812317
validation,,45,7,0.14915602207183837,-25.197079,3.6640623,0.05537039414048195
validation,,45,7,0.18295985460281372,-30.773321,2.2659953,0.05427327752113342
validation,,45,7,0.26598435640335083,2.0565608,17.931704,0.0585346482694149
validation,,45,7,0.2972411811351776,-15.350077,4.49914,0.8119998574256897
validation,,45,11,0.20155401527881622,70.40669,-5.524283,0.05193125084042549
validation,,-1,7,0.2925260365009308,30.499798,42.610023,0.04144937917590141
validation,,45,11,0.23855608701705933,47.918358,-15.85324,0.055324211716651917
validation,,132,7,0.19064046442508698,-8.877904,25.75536,0.11096470803022385
validation,,-1,7,0.2925260365009308,11.884426,66.99862,0.25336602330207825
validation,,45,7,0.14474066098531088,-46.136093,19.249485,0.17825999855995178
validation,,132,7,0.2925260365009308,-21.952497,16.597862,0.1943240761756897
validation,,45,7,0.2439347505569458,-53.299427,33.72314,0.07474714517593384
validation,,132,11,0.2284090220928192,63.322105,5.4404216,0.06318596750497818
validation,,45,7,0.133317232131958,-47.518055,11.16721,0.10703278332948685
validation,,45,7,0.21195785701274872,30.229534,10.73081,0.04109913855791092
validation,,583,7,0.2762272357940674,18.999443,25.384144,0.05768739804625511
validation,,45,7,0.2454552799463272,4.9433274,15.290242,0.057270850986242294
validation,,45,7,0.15518631041049957,-46.016186,12.505072,0.07961105555295944
validation,,45,7,0.28041040897369385,-32.94903,36.960495,0.1822391152381897
validation,,45,11,0.2925260365009308,64.22885,-10.024911,0.05772955343127251
validation,,583,7,0.34528164863586425,-2.5411325,33.439625,0.04547836259007454
validation,,45,7,0.2925260365009308,-78.008484,11.758253,0.9588463306427002
validation,,45,7,0.26517172654469806,-75.355705,16.799242,0.14163567125797272
validation,,448,7,0.3702605366706848,41.49059,32.76228,0.04533702880144119
validation,,449,7,0.29106834530830383,38.596214,23.563019,0.051489781588315964
validation,,45,7,0.21435074508190155,-55.474625,23.854036,0.0761401504278183
validation,,45,11,0.1937042474746704,62.484627,4.536074,0.06628219038248062
validation,,448,11,0.2987629969914754,70.11781,20.257406,0.05096112936735153
validation,,45,7,0.2536449432373047,-59.9144,30.546024,0.2750318944454193
validation,,431,7,0.27797847986221313,-10.242403,16.72215,0.06579531729221344
validation,,449,7,0.2857508659362793,31.182201,22.44338,0.06307004392147064
validation,,132,7,0.19985691706339517,-24.86853,16.622133,0.15508218109607697
validation,,583,7,0.26708319783210754,-16.916773,5.680593,0.980756938457489
validation,,45,7,0.17300596833229065,14.797727,12.759828,0.06218042969703674
validation,,45,7,0.2632581392923991,-30.482237,15.491899,0.053789835423231125
validation,,-1,7,0.2925260365009308,27.303513,62.02926,0.06271630525588989
validation,,583,7,0.3388717969258626,3.590515,27.877998,0.04180942475795746
validation,,132,7,0.3223179280757904,8.735988,38.77143,0.05602123960852623
validation,,45,7,0.2788049578666687,-21.32385,32.262985,0.08702462911605835
validation,,45,7,0.25916457176208496,-6.3530097,44.142704,0.05106165260076523
validation,,132,7,0.22639964520931244,-2.151019,46.838486,0.06295294314622879
validation,,448,7,0.34149047306605745,37.89148,45.597885,0.06346315145492554
validation,,132,7,0.23170846700668335,-2.0053132,46.798607,0.06665541976690292
validation,,45,7,0.29161572456359863,-49.52509,37.030643,0.06268282979726791
validation,,45,11,0.22732917467753092,74.465744,1.7650334,0.042857576161623
validation,,45,7,0.1588804523150126,-41.73724,17.75786,0.1045403853058815
validation,,434,7,0.1825414001941681,19.163162,8.154326,0.03752083331346512
validation,,449,11,0.22626866400241852,72.96663,15.221098,0.04745566472411156
validation,,583,7,0.2925260365009308,-21.961266,16.636158,0.2543160021305084
validation,,45,11,0.2736863136291504,48.377483,-17.697699,0.07994120568037033
validation,,45,11,0.2925260365009308,64.6805,-18.412386,0.0546388104557991
validation,,448,7,0.2005375325679779,7.54768,3.7450259,0.0450652576982975
validation,,451,7,0.2925260365009308,39.651745,24.771986,0.044495243579149246
validation,,194,7,0.2925260365009308,12.085529,57.482426,0.09541323781013489
validation,,45,7,0.1615813136100769,-24.106468,3.8692226,0.05369729548692703
validation,,45,7,0.2925260365009308,29.688593,52.29132,0.04824691265821457
validation,,-1,7,0.2554292380809784,-22.89472,25.422388,0.11055916547775269
validation,,45,7,0.224618062376976,17.605343,2.9669383,0.05034724622964859
validation,,45,7,0.25325868527094525,2.2424943,18.713545,0.05382416397333145
validation,,45,7,0.24979627132415771,-31.13627,32.589745,0.06490614265203476
validation,,452,7,0.2925260365009308,32.51793,40.329365,0.047322314232587814
validation,,451,7,0.2841251790523529,14.6066265,27.16665,0.03847348690032959
validation,,132,7,0.19174589216709137,-8.338595,26.519125,0.1027306616306305
validation,,45,7,0.2510685324668884,-68.14852,7.4665313,0.1029643565416336
validation,,45,7,0.14395546913146973,-29.751362,-0.11589385,0.07025424391031265
validation,,-1,7,0.2925260365009308,25.336653,65.39461,0.10234466940164566
validation,,449,11,0.2978387176990509,76.223854,16.469904,0.04209773987531662
validation,,448,7,0.2552022337913513,32.748894,14.60437,0.044403232634067535
validation,,132,7,0.2925260365009308,-15.237539,16.881462,0.09936664998531342
validation,,45,7,0.2358260154724121,-26.849407,30.542692,0.07911331206560135
validation,,45,7,0.24840041001637778,-57.14676,29.558582,0.1055922731757164
validation,,448,7,0.334991455078125,12.898003,40.308777,0.04947380721569061
validation,,132,7,0.2994370758533478,12.917755,32.14913,0.05145033448934555
validation,,45,7,0.22140169143676758,-32.401176,30.246439,0.07166820019483566
validation,,45,7,0.2925260365009308,28.16516,36.594486,0.04790835082530975
validation,,434,11,0.16729257504145303,62.59051,-0.91069824,0.05285856872797012
validation,,45,7,0.2925260365009308,25.570902,44.99125,0.05032622814178467
validation,,-1,7,0.2925260365009308,20.956945,64.17976,0.49143704771995544
validation,,132,7,0.24518442153930664,-0.570823,4.990881,0.0814141184091568
validation,,45,7,0.17157162938799178,18.604994,15.803588,0.04697224125266075
validation,,449,7,0.2774389088153839,31.379122,22.647522,0.05990639701485634
validation,,45,7,0.25535974502563474,-19.30695,20.222559,0.11543665826320648
validation,,448,7,0.1967969536781311,-20.84526,2.0744476,0.0635540783405304
validation,,45,7,0.25916985670725506,-8.383874,7.443069,0.07101214677095413
validation,,448,7,0.3107081651687622,18.475292,39.918053,0.046987999230623245
validation,,-1,7,0.2925260365009308,25.496992,64.35499,0.10254723578691483
validation,,132,7,0.30293864011764526,21.076685,37.67434,0.05017552897334099
validation,,45,7,0.20313236117362976,-81.19584,11.010262,0.8611847758293152
validation,,45,7,0.26370304822921753,-8.264084,42.777946,0.06007753312587738
validation,,-1,7,0.2925260365009308,16.456448,53.781506,0.06880496442317963
validation,,45,11,0.23151607513427735,60.219315,-7.0515943,0.052633024752140045
validation,,45,11,0.21863119304180145,60.780952,-4.160496,0.06735030561685562
validation,,45,7,0.2580665051937103,-8.66574,6.9899726,0.08469608426094055
validation,,-1,7,0.2925260365009308,31.147644,44.571136,0.041622716933488846
validation,,431,7,0.2925260365009308,33.03426,40.05049,0.048874519765377045
validation,,45,11,0.2173258662223816,67.66621,11.258546,0.06549511849880219
validation,,-1,7,0.2925260365009308,17.294098,68.04323,0.21395699679851532
validation,,448,7,0.3858281373977661,37.70821,45.127106,0.10839561372995377
validation,,448,7,0.30610987544059753,36.35946,38.086983,0.04539935290813446
validation,,45,7,0.2865201234817505,-55.813908,28.775045,0.10438326746225357
validation,,45,11,0.1764322817325592,44.573498,-16.004036,0.07277503609657288
validation,,45,7,0.19972185790538788,-63.385197,7.9328227,0.09619176387786865
validation,,431,7,0.18412744998931885,-5.2377663,28.168644,0.07330293208360672
validation,,45,7,0.22293612360954285,16.020973,19.877625,0.051535457372665405
validation,,45,7,0.334988534450531,22.927065,0.87316144,0.03856253996491432
validation,,45,7,0.19206472237904867,-62.831535,1.6414291,0.10002538561820984
validation,,448,7,0.32470232248306274,-2.4334767,51.73156,0.11346099525690079
validation,,449,7,0.30216318368911743,38.593105,21.836447,0.057197101414203644
validation,,449,11,0.21202541887760162,66.02786,13.330118,0.06758005917072296
validation,,45,7,0.23495586713155112,-33.8222,2.8694537,0.07304371148347855
validation,,449,7,0.29273587465286255,-14.717545,20.008018,0.06280247867107391
validation,,45,7,0.190381129582723,28.300337,9.559464,0.04183264076709747
validation,,-1,7,0.2925260365009308,20.734444,62.144005,0.1674940586090088
validation,,-1,7,0.2925260365009308,24.248035,66.51733,0.2945108413696289
validation,,45,7,0.19971966743469238,-26.752676,25.98265,0.09204929322004318
validation,,45,7,0.2925260365009308,-6.0073743,45.46921,0.050517138093709946
validation,,-1,7,0.21295474469661713,22.096733,7.3301034,0.04177641123533249
validation,,45,7,0.2318009932835897,-12.867611,13.336107,0.06839227676391602
validation,,45,7,0.29860658645629884,-20.615007,33.290794,0.07082980126142502
validation,,434,7,0.17372734546661378,23.2836,15.06324,0.06488107889890671
validation,,132,7,0.26384949684143066,3.0329714,45.065174,0.06399259716272354
validation,,45,7,0.20408114790916443,-62.278004,6.6996303,0.07196740061044693
validation,,449,7,0.2925260365009308,-14.521472,18.891054,0.06612052768468857
validation,,45,7,0.2784753243128459,-31.556314,33.321693,0.07081758230924606
validation,,452,11,0.20387566089630127,69.20425,19.766396,0.06075778231024742
validation,,431,7,0.19285869598388672,-11.162042,23.103691,0.08496415615081787
validation,,45,7,0.1336192488670349,-64.283485,3.770709,0.07395739108324051
validation,,451,7,0.2925260365009308,30.735687,46.102535,0.0439487025141716
validation,,583,7,0.2849663297335307,3.8051505,42.37953,0.07025036215782166
validation,,45,7,0.23444128036499023,-17.554644,21.61314,0.06321097165346146
validation,,45,7,0.42126962542533875,5.066025,35.05111,0.04351428523659706
validation,,449,7,0.27195191383361816,41.394825,26.539028,0.0492074117064476
validation,,45,11,0.2171994000673294,69.26499,14.93328,0.061320897191762924
validation,,45,7,0.2925260365009308,21.588095,66.16844,0.8430983424186707
validation,,45,7,0.2925260365009308,21.37163,66.80728,0.9419646263122559
validation,,45,7,0.1980942189693451,30.456253,31.16706,0.047059282660484314
validation,,194,11,0.2605334321657817,70.36799,1.260285,0.06007669121026993
validation,,45,7,0.22458535432815552,-26.098019,27.422775,0.12482178956270218
validation,,45,11,0.23738397657871246,68.51775,-1.4396118,0.054645370692014694
validation,,433,11,0.2474003859928676,67.5479,-3.6603084,0.05753999575972557
validation,,45,7,0.15137827396392822,-28.245594,6.0127025,0.05299227684736252
validation,,583,7,0.2925260365009308,12.324742,62.113277,0.11566776782274246
validation,,45,7,0.21304106712341309,17.09255,6.2568173,0.04225820302963257
validation,,45,7,0.2925260365009308,20.57578,28.598927,0.053993646055459976
validation,,45,11,0.19577084481716156,58.00841,-0.36599505,0.10263217985630035
validation,,45,7,0.22792417662484304,25.368557,17.098946,0.06253385543823242
validation,,448,7,0.2925260365009308,-7.804026,7.6797,0.10359320044517517
validation,,-1,7,0.2925260365009308,26.625235,60.226143,0.07150091975927353
validation,,325,11,0.18838444352149963,45.327065,-10.028096,0.06560339778661728
validation,,45,7,0.22996434569358826,-82.10482,16.56188,0.6128435134887695
validation,,45,7,0.25665128231048584,-54.489784,25.301315,0.06341411918401718
validation,,449,11,0.2558246850967407,65.68563,-15.49446,0.08109268546104431
validation,,45,11,0.2925260365009308,54.121395,-9.255564,0.08982907980680466
validation,,45,7,0.30628375212351483,-53.97182,32.222466,0.06654800474643707
validation,,45,7,0.20872823894023895,21.374056,9.450676,0.0527176633477211
validation,,434,7,0.1609332263469696,19.753468,8.486625,0.03861178457736969
validation,,45,11,0.2409604787826538,52.12664,-12.2237015,0.07355672866106033
validation,,45,11,0.24216866493225098,80.48085,13.26458,0.04366382583975792
validation,,45,7,0.25951501727104187,-7.1261983,36.201504,0.05508675426244736
validation,,45,7,0.2925260365009308,-58.597836,35.55794,0.20198680460453033
validation,,45,7,0.2492935210466385,-7.2223053,14.407549,0.08548956364393234
validation,,-1,7,0.2925260365009308,26.274279,61.201176,0.07552536576986313
validation,,449,7,0.25054118037223816,31.596605,15.185213,0.06503533571958542
validation,,45,7,0.22875897586345673,-62.708294,8.650656,0.0901186391711235
validation,,45,7,0.2925260365009308,29.86662,44.689983,0.04441944137215614
validation,,45,11,0.25945178667704266,69.19675,-6.6845713,0.04204179346561432
validation,,-1,7,0.2925260365009308,14.277027,55.04646,0.07722659409046173
validation,,45,11,0.2925260365009308,67.056915,-14.4818,0.10198862105607986
validation,,583,7,0.3844633400440216,-1.0510836,31.987738,0.051901884377002716
validation,,-1,7,0.2518596947193146,-17.29027,11.7063465,0.08634491264820099
validation,,-1,7,0.2925260365009308,18.227741,59.9695,0.09890826046466827
validation,,45,7,0.2925260365009308,11.155401,66.81908,0.22869929671287537
validation,,45,11,0.16007463137308756,42.97384,-8.789508,0.11079561710357666
validation,,431,7,0.17878904938697815,-3.8808515,27.270742,0.060824789106845856
validation,,448,7,0.20157766342163086,25.96118,15.817208,0.07155101001262665
validation,,451,7,0.3187213659286499,35.32915,28.12778,0.04053439199924469
validation,,448,7,0.30822797616322833,10.874636,31.708221,0.05162052810192108
validation,,448,7,0.24874863028526306,-3.11349,44.650517,0.05649089813232422
validation,,583,7,0.3333522876103719,1.7602202,27.861282,0.06302724033594131
validation,,452,7,0.2925260365009308,31.993837,18.921446,0.07845085859298706
validation,,-1,7,0.2925260365009308,29.173885,54.12502,0.05068179592490196
validation,,448,7,0.29028844833374023,16.624802,39.95722,0.055072225630283356
validation,,45,7,0.2821778456370036,-30.113592,33.760853,0.07243268191814423
validation,,45,7,0.2925260365009308,16.59488,39.781456,0.05175723508000374
validation,,132,7,0.23598353564739227,12.130827,13.392854,0.06309110671281815
validation,,45,11,0.240659698843956,80.54117,11.442266,0.04572199285030365
validation,,45,7,0.1407642662525177,-43.099655,12.982257,0.08873673528432846
validation,,45,7,0.1856860433306013,-69.02655,4.998498,0.10932695865631104
validation,,45,7,0.4019596576690674,-51.728565,40.350765,0.12360628694295883
validation,,451,7,0.2628411054611206,38.376156,25.144484,0.04151519015431404
validation,,194,11,0.29021716117858887,70.218605,-0.33188075,0.058992862701416016
validation,,45,7,0.13606685400009155,-16.284834,-11.779196,0.19290649890899658
validation,,45,7,0.23724181950092316,-58.517593,29.38586,0.22997771203517914
validation,,45,7,0.2287409007549286,-81.41716,16.196558,0.9028737545013428
validation,,45,7,0.22192123532295227,-31.503138,17.577791,0.053716178983449936
validation,,45,7,0.18286383152008057,-40.442177,18.46949,0.07129646837711334
validation,,45,7,0.2925260365009308,30.304647,59.986107,0.07430492341518402
validation,,-1,7,0.2925260365009308,31.623335,44.79118,0.04048760607838631
validation,,45,7,0.2585303783416748,-83.88,18.010319,0.34639155864715576
validation,,448,11,0.3359920084476471,72.001335,6.0940914,0.0403214767575264
validation,,45,11,0.22109712660312653,46.63478,-16.0291,0.04859936237335205
validation,,45,7,0.18610626459121704,-69.79318,4.5593896,0.14747704565525055
validation,,45,11,0.25320589542388916,65.33511,-4.3427377,0.08024081587791443
validation,,45,11,0.21841765940189362,60.802597,-7.067468,0.045732416212558746
validation,,45,7,0.2925260365009308,16.29746,55.03335,0.07293026149272919
validation,,-1,7,0.2925260365009308,9.976812,64.44504,0.1673203855752945
validation,,449,11,0.2786507844924927,69.02023,10.000947,0.061104610562324524
validation,,448,7,0.31666109959284466,11.883706,32.09355,0.05413291975855827
validation,,449,11,0.26963332295417786,70.11207,19.21013,0.0663120374083519
validation,,45,7,0.2217480093240738,28.53928,14.164204,0.061305832117795944
validation,,45,7,0.2512158751487732,-20.200327,18.51749,0.12017036229372025
validation,,-1,7,0.2925260365009308,29.192852,52.52969,0.04937702789902687
validation,,431,7,0.23326948285102844,-17.198362,11.3177,0.08703101426362991
validation,,-1,7,0.2533455193042755,-12.923468,16.61913,0.044957030564546585
validation,,132,11,0.24041149020195007,72.882484,1.2497737,0.04704326391220093
validation,,45,7,0.24793589115142822,-56.96864,24.167866,0.09369324892759323
validation,,45,7,0.2955601215362549,-9.911786,18.091211,0.0799451470375061
validation,,448,7,0.2639082074165344,-5.6143436,14.625981,0.094521664083004
validation,,451,7,0.2925260365009308,30.940989,32.25251,0.07234494388103485
validation,,448,7,0.3058963418006897,-5.3278537,37.13553,0.05472493916749954
validation,,45,11,0.2084241807460785,61.720207,4.8519325,0.08420324325561523
validation,,45,7,0.23967809975147247,20.203938,6.0694733,0.04987909644842148
validation,,-1,7,0.2925260365009308,28.717525,36.70098,0.05326494202017784
validation,,583,7,0.2925260365009308,-3.6864822,52.412304,0.14105580747127533
validation,,45,7,0.2668815553188324,36.12245,21.378342,0.03955617547035217
validation,,433,7,0.21465398371219635,-12.607025,24.603266,0.0688600167632103
validation,,45,7,0.14918150901794433,-46.390522,18.699598,0.14740189909934998
validation,,451,7,0.20568217833836874,26.34249,17.39039,0.060783278197050095
validation,,45,7,0.2925260365009308,-59.842964,30.940163,0.44864621758461
validation,,448,11,0.3076963424682617,70.601715,17.376297,0.04571181908249855
validation,,433,7,0.18131864070892334,-24.966738,4.764142,0.052668239921331406
validation,,45,7,0.1881248652935028,14.450794,11.29142,0.07330203056335449
validation,,132,7,0.21832742691040039,-9.308471,22.757988,0.0755990669131279
validation,,-1,7,0.2925260365009308,16.330387,54.75807,0.07203200459480286
validation,,45,7,0.18229441344738007,16.046722,6.4004035,0.046352747827768326
validation,,132,11,0.23174750804901123,45.575195,-20.872482,0.0625646561384201
validation,,448,11,0.31693094968795776,73.34931,5.908475,0.04714692384004593
validation,,-1,7,0.2925260365009308,30.381725,50.313644,0.048023298382759094
validation,,45,7,0.25755077600479126,-69.96112,17.917088,0.23997753858566284
validation,,45,7,0.24382021029790243,-12.023025,7.902116,0.09397344291210175
validation,,449,7,0.29421761631965637,22.618614,1.2610942,0.03859119489789009
validation,,583,7,0.3034825325012207,2.8495114,7.7396693,0.049535080790519714
validation,,583,7,0.26842665672302246,-9.773667,9.707053,0.07726486027240753
validation,,-1,7,0.2925260365009308,15.595585,54.074627,0.07092130929231644
validation,,583,7,0.30034353335698444,20.49431,28.748823,0.04837389290332794
validation,,583,11,0.2849630117416382,48.915703,-17.620085,0.07344000786542892
validation,,-1,7,0.2925260365009308,17.90152,52.585278,0.06312409043312073
validation,,-1,7,0.2925260365009308,20.665771,59.08214,0.08048983663320541
validation,,431,7,0.17351651191711426,-5.5144434,28.875017,0.08775018155574799
validation,,45,7,0.1895187795162201,11.849528,9.323177,0.06431607902050018
validation,,449,11,0.2885277271270752,74.10131,17.009403,0.042033806443214417
validation,,132,7,0.2925260365009308,-3.9116576,36.77332,0.04908555746078491
validation,,449,11,0.2925260365009308,67.84905,15.396352,0.06297612935304642
validation,,45,7,0.17953994870185852,11.512766,-3.8379483,0.05168720334768295
validation,,45,7,0.2925260365009308,18.17595,68.379524,0.47471746802330017
validation,,194,7,0.2548123598098755,1.0790763,4.8760786,0.06987649947404861
validation,,45,11,0.19667421281337738,47.19887,-21.982782,0.05003561079502106
validation,,45,7,0.23934272925059,-82.22516,13.879026,0.5779203176498413
validation,,194,11,0.24266809225082397,66.99615,1.6312267,0.06141141057014465
validation,,132,7,0.21985480189323425,-18.610693,19.359215,0.07974312454462051
validation,,449,11,0.2683185636997223,79.56055,12.683879,0.03893638029694557
validation,,45,7,0.18168075879414877,22.223969,6.0505867,0.043964654207229614
validation,,45,7,0.2925260365009308,18.01843,58.379597,0.07910999655723572
validation,,45,7,0.21379117667675018,-8.666587,22.22936,0.07008823752403259
validation,,-1,7,0.2925260365009308,28.845804,58.475334,0.06754341721534729
validation,,132,7,0.24573688209056854,-17.132492,24.000404,0.07720722258090973
validation,,583,7,0.28339746594429016,-13.640721,31.894382,0.07063232362270355
validation,,132,7,0.19575377305348715,-24.347816,14.182286,0.11128227412700653
validation,,583,7,0.27221206823984784,-15.350248,16.63755,0.08803791552782059
validation,,45,7,0.26193472743034363,32.47065,14.524328,0.04906458780169487
validation,,45,7,0.2925260365009308,22.34997,46.50412,0.0584133118391037
validation,,45,7,0.2925260365009308,-22.010248,16.286566,0.22019144892692566
validation,,433,7,0.2925260365009308,25.293314,46.087265,0.05158178508281708
validation,,45,7,0.20819249749183655,30.14701,32.497547,0.05906539037823677
validation,,45,7,0.28163198630015057,-56.310387,30.304459,0.14392608404159546
validation,,45,7,0.2597958743572235,-18.833078,35.12976,0.062968410551548
validation,,45,7,0.1552539865175883,-70.04685,4.9977894,0.12028258293867111
validation,,583,7,0.35249308745066327,19.426497,32.534565,0.07323312759399414
validation,,449,7,0.2859169840812683,33.10582,26.568876,0.0362413227558136
validation,,452,11,0.2925260365009308,72.99819,17.2695,0.04369625076651573
validation,,132,7,0.2597700357437134,19.10904,2.6095297,0.03797847777605057
validation,,45,11,0.18101020654042563,59.33554,-3.486658,0.07821546494960785
validation,,45,7,0.2925260365009308,30.866344,53.586075,0.045489586889743805
validation,,45,7,0.20522953569889069,-82.80598,16.32665,0.9991487264633179
validation,,45,7,0.16355013847351074,-29.185482,3.8250055,0.04954476282000542
validation,,583,7,0.30239322781562805,1.5785887,22.974064,0.056863464415073395
validation,,-1,7,0.2925260365009308,28.436373,44.41246,0.046199310570955276
validation,,451,7,0.22457833588123322,30.4322,11.804753,0.04473588988184929
validation,,45,7,0.1980019211769104,26.793455,15.952062,0.06931933015584946
validation,,45,7,0.24692808091640472,-32.362408,32.116516,0.07906467467546463
validation,,45,7,0.1452692449092865,-38.093864,8.6228075,0.0824248269200325
validation,,45,7,0.27324342727661133,-9.068618,8.720268,0.07829853147268295
validation,,45,7,0.18976448476314545,-80.23308,11.351517,0.2820160686969757
validation,,583,11,0.2849771976470947,47.543922,-18.243473,0.19347211718559265
validation,,45,7,0.17119459807872772,26.451078,12.007692,0.047270964831113815
validation,,190,7,0.2325890064239502,16.504585,20.587242,0.04670462757349014
validation,,45,7,0.2925260365009308,14.562783,55.08326,0.07668933272361755
validation,,45,7,0.3060441770051655,-6.126064,32.883976,0.043075986206531525
validation,,433,11,0.2525198856989543,67.525185,-7.327155,0.03972743824124336
validation,,-1,7,0.2925260365009308,14.118022,54.221504,0.0737403854727745
validation,,448,11,0.2785263657569885,72.94797,6.8728724,0.042451512068510056
validation,,45,7,0.20249804854393005,-84.826355,15.6178875,0.39146167039871216
validation,,45,11,0.1992829144001007,64.61948,11.534074,0.07519366592168808
validation,,-1,7,0.2925260365009308,29.064604,54.852264,0.051611289381980896
validation,,45,7,0.2925260365009308,39.459354,28.416454,0.0540471151471138
validation,,45,7,0.22161410252253214,-66.85453,14.401103,0.2968110144138336
validation,,45,7,0.38273516297340393,20.754423,33.763023,0.06959133595228195
validation,,45,7,0.14895167350769042,-23.593843,-2.2791,0.12327117472887039
validation,,132,11,0.21758538484573364,42.886482,-18.591366,0.11340732872486115
validation,,45,7,0.20895459254582724,-11.7232065,5.8462453,0.07748042047023773
validation,,45,7,0.2688741683959961,-59.37936,29.760456,0.7930665016174316
validation,,583,7,0.33324573437372845,3.446136,27.865461,0.04597669839859009
validation,,45,7,0.2925260365009308,29.52522,54.34788,0.04887313023209572
validation,,45,7,0.1400449275970459,-46.904896,16.68305,0.13795508444309235
validation,,449,11,0.31711153984069823,74.114815,9.810836,0.05558829382061958
validation,,45,7,0.17321695387363434,-9.221988,24.740517,0.08291691541671753
validation,,45,7,0.1540841579437256,-25.362604,0.39022964,0.07615815103054047
validation,,45,7,0.21174533665180206,23.506788,8.457145,0.05138259008526802
validation,,132,11,0.22417497634887695,43.24879,-19.029999,0.09623859822750092
validation,,45,7,0.1719561517238617,-36.625053,10.30307,0.07014705240726471
validation,,45,7,0.2925260365009308,35.409348,22.938377,0.039174556732177734
validation,,-1,7,0.23664450645446777,-5.6687765,13.425962,0.1033630445599556
validation,,45,7,0.246013805270195,14.44217,23.920523,0.04320010170340538
validation,,132,7,0.2925260365009308,-21.054253,11.168604,0.32542508840560913
validation,,449,11,0.23246246576309204,63.109432,2.4312046,0.06958311796188354
validation,,45,11,0.231589674949646,67.40714,-2.928568,0.054879456758499146
validation,,45,7,0.26436275243759155,18.713121,2.326185,0.04096169397234917
validation,,449,7,0.2636359214782715,-11.826502,28.27822,0.09255669265985489
validation,,45,7,0.20187991857528687,-82.10698,11.88147,0.7737035751342773
validation,,583,7,0.24549949169158936,-16.719896,15.644821,0.10143212229013443
validation,,-1,7,0.2925260365009308,29.888144,42.579712,0.04613767936825752
validation,,45,7,0.24764986832936606,-56.819813,27.237911,0.09452027082443237
validation,,45,7,0.2925260365009308,17.209227,53.84997,0.06772490590810776
validation,,449,11,0.29230421781539917,80.58718,12.151473,0.04042104631662369
